Metadata_EOS,Metadata_pdid,Metadata_name,Metadata_smiles,Metadata_inchi,Metadata_inchikey,probe,experimental probe,calculated probe,available,approved drug,P&D approved,covalent binder,biased GPCR ligand,inorganic,structural alert,PAINS Family A,PAINS Family B,PAINS Family C,Aggregator,Obsolete,Nuisance,no. targets,drug_status,Metadata_cas,Metadata_synonyms,mw,hba,hbd,rb,rc,arc,logp,tpsa,fcsp3,ncc,lrs,qed,moa_activator,moa_agonist,moa_allosteric antagonist,moa_allosteric modulator,moa_antagonist,moa_binding agent,moa_blocker,moa_cofactor,moa_competitive inhibitor,moa_degrader,moa_disrupting agent,moa_inducer,moa_inhibitor,moa_inverse agonist,moa_mixed,moa_modulator,moa_negative allosteric modulator,moa_negative modulator,moa_neutral,moa_opener,moa_other,moa_partial agonist,moa_positive allosteric modulator,moa_positive modulator,moa_potentiator,moa_stabiliser,moa_stimulator,moa_substrate,drug_status_approved,drug_status_experimental,drug_status_investigational,drug_status_nutraceutical,drug_status_vet_approved,drug_status_withdrawn
EOS101855,PD015831,ML351,CNc1oc(-c2cccc3ccccc23)nc1C#N,"InChI=1S/C15H11N3O/c1-17-15-13(9-16)18-14(19-15)12-8-4-6-10-5-2-3-7-11(10)12/h2-8,17H,1H3",DYXYXTDIFMDJIR-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,,847163-28-4,ML351;ML 351;ML-351,249.09,4.0,1.0,2.0,3.0,3.0,3.41,61.85,0.07,0.0,6.0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100554,PD015834,ML348,O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1cc(C(F)(F)F)ccc1Cl,"InChI=1S/C18H17ClF3N3O3/c19-13-4-3-12(18(20,21)22)10-14(13)23-16(26)11-24-5-7-25(8-6-24)17(27)15-2-1-9-28-15/h1-4,9-10H,5-8,11H2,(H,23,26)",OXKNHBBDOIMFFQ-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,899713-86-1,ML348;ML 348;ML-348;GNF-Pf-1127,415.09,4.0,1.0,4.0,3.0,2.0,3.35,65.79,0.33,0.0,6.0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102159,PD015881,CID-1067700,CC1(C)Cc2c(sc(NC(=S)NC(=O)c3ccccc3)c2C(=O)O)CO1,"InChI=1S/C18H18N2O4S2/c1-18(2)8-11-12(9-24-18)26-15(13(11)16(22)23)20-17(25)19-14(21)10-6-4-3-5-7-10/h3-7H,8-9H2,1-2H3,(H,22,23)(H2,19,20,21,25)",ATSWBWHRHAQVFM-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,,314042-01-8,ML282;CID-1067700;CID 1067700,390.07,5.0,3.0,3.0,3.0,2.0,3.42,87.66,0.28,0.0,6.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100087,PD015882,ML281,CC(C)c1ccc(NC(=O)c2cccs2)c(-c2nc3ccccc3[nH]c2=O)c1,"InChI=1S/C22H19N3O2S/c1-13(2)14-9-10-16(24-21(26)19-8-5-11-28-19)15(12-14)20-22(27)25-18-7-4-3-6-17(18)23-20/h3-13H,1-2H3,(H,24,26)(H,25,27)",HWOYIOLMBQSTQS-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,1404437-62-2,ML 281;ML281;ML-281,389.12,4.0,2.0,4.0,4.0,4.0,5.03,74.85,0.14,0.0,6.0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102256,PD015890,ML268,CCOc1ccc(S(=O)(=O)N2CCCCCC2)c2ccccc12,"InChI=1S/C18H23NO3S/c1-2-22-17-11-12-18(16-10-6-5-9-15(16)17)23(20,21)19-13-7-3-4-8-14-19/h5-6,9-12H,2-4,7-8,13-14H2,1H3",YPGOVAKRQUAHIC-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,ML268,333.14,3.0,0.0,4.0,3.0,2.0,3.8,46.61,0.44,0.0,7.0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100078,PD015905,CYM 5541,O=C(c1cc(C2CC2)on1)N(C1CCCCC1)C1CCCCC1,"InChI=1S/C19H28N2O2/c22-19(17-13-18(23-20-17)14-11-12-14)21(15-7-3-1-4-8-15)16-9-5-2-6-10-16/h13-16H,1-12H2",NDKGACIWVAOUQH-UHFFFAOYSA-N,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,,945128-26-7,CYM 5541;ML-249;CYM-5541;ML004 Analog;ML249;CYM5541;CID-17253208,316.22,3.0,0.0,4.0,4.0,1.0,4.66,46.34,0.79,0.0,6.0,0.81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100060,PD015914,ML240,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,"InChI=1S/C23H20N6O/c1-30-19-13-7-10-16-20(19)27-23(28-21(16)25-14-15-8-3-2-4-9-15)29-18-12-6-5-11-17(18)26-22(29)24/h2-13H,14H2,1H3,(H2,24,26)(H,25,27,28)",NHAMBLRUUJAFOY-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,1346527-98-7,ML240;ML241 Analog;ML 240;ML-240,396.17,7.0,2.0,5.0,5.0,5.0,4.17,90.88,0.09,0.0,6.0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101554,PD015930,ML221,O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccc([N+](=O)[O-])cc1,"InChI=1S/C17H11N3O6S/c21-14-8-13(10-27-17-18-6-1-7-19-17)25-9-15(14)26-16(22)11-2-4-12(5-3-11)20(23)24/h1-9H,10H2",UASIRTUMPRQVFY-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,877636-42-5,ML221;ML 221;ML-221,385.04,9.0,0.0,6.0,3.0,3.0,2.85,125.43,0.06,0.0,6.0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101524,PD015937,ML213,Cc1cc(C)c(NC(=O)C2CC3CCC2C3)c(C)c1,"InChI=1S/C17H23NO/c1-10-6-11(2)16(12(3)7-10)18-17(19)15-9-13-4-5-14(15)8-13/h6-7,13-15H,4-5,8-9H2,1-3H3,(H,18,19)",SIQGKPGBLYKQBB-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,489402-47-3,ML213;ML 213;ML-213;CID-3111211,257.18,1.0,1.0,2.0,3.0,1.0,3.99,29.1,0.59,3.0,6.0,0.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102062,PD015953,ML189,O=C(c1ccc(Cl)cc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,"InChI=1S/C20H17Cl2N3O/c21-15-3-1-14(2-4-15)20(26)25-11-9-24(10-12-25)19-7-8-23-18-13-16(22)5-6-17(18)19/h1-8,13H,9-12H2",AAYTXOPXLXAKHP-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,,,ML189,385.07,3.0,0.0,2.0,4.0,3.0,4.5,36.44,0.2,0.0,6.0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102021,PD015991,ML144,Cc1ccccc1N1CCN(c2ncnc3c2cnn3Cc2ccc(Cl)cc2)CC1,"InChI=1S/C23H23ClN6/c1-17-4-2-3-5-21(17)28-10-12-29(13-11-28)22-20-14-27-30(23(20)26-16-25-22)15-18-6-8-19(24)9-7-18/h2-9,14,16H,10-13,15H2,1H3",ODKPRIUYEYROGE-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,,,ML144,418.17,6.0,0.0,4.0,5.0,4.0,4.16,50.08,0.26,0.0,6.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102203,PD016008,SF-21,O=S(=O)(NC1CCCCC1N1CCOCC1)c1ccc(Cl)cc1,"InChI=1S/C16H23ClN2O3S/c17-13-5-7-14(8-6-13)23(20,21)18-15-3-1-2-4-16(15)19-9-11-22-12-10-19/h5-8,15-16,18H,1-4,9-12H2",AYQCZQKMGKDZPS-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,,SF-21;ML123,358.11,4.0,1.0,4.0,3.0,1.0,2.26,58.64,0.62,2.0,6.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102034,PD016014,ML117,CCn1c2ccccc2c2nnc(SCCCn3c(=O)[nH]c4ccccc43)nc21,"InChI=1S/C21H20N6OS/c1-2-26-16-10-5-3-8-14(16)18-19(26)23-20(25-24-18)29-13-7-12-27-17-11-6-4-9-15(17)22-21(27)28/h3-6,8-11H,2,7,12-13H2,1H3,(H,22,28)",ZVNFFJMAVRCTRS-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,,,ML117,404.14,7.0,1.0,6.0,5.0,5.0,3.82,81.39,0.24,0.0,6.0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102334,PD016018,ML113,O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccc(Cl)cc3)cc2)SC(=S)N1CCS(=O)(=O)O,"InChI=1S/C28H22ClN3O5S3/c29-22-10-6-19(7-11-22)18-37-24-12-8-20(9-13-24)26-21(17-32(30-26)23-4-2-1-3-5-23)16-25-27(33)31(28(38)39-25)14-15-40(34,35)36/h1-13,16-17H,14-15,18H2,(H,34,35,36)/b25-16-",UEMVHDDFBLKUGI-XYGWBWBKSA-N,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,9,,,ML113,611.04,8.0,1.0,9.0,5.0,4.0,5.86,101.73,0.11,0.0,6.0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102335,PD016020,ML111,O=[N+]([O-])c1ccc(CN2CCOCCOCCN(Cc3ccc([N+](=O)[O-])cc3)CCOCC2)cc1,"InChI=1S/C24H32N4O7/c29-27(30)23-5-1-21(2-6-23)19-25-9-13-33-14-10-26(12-16-35-18-17-34-15-11-25)20-22-3-7-24(8-4-22)28(31)32/h1-8H,9-20H2",UKMHVECLTZDSBD-UHFFFAOYSA-N,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,,313505-85-0,VU590;ML111,488.23,9.0,0.0,6.0,3.0,2.0,2.87,120.45,0.5,0.0,15.0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102202,PD016035,ML094,O=C(OCC#CCSc1nnc(-c2cccc3ccccc23)o1)c1ccc(F)cc1,"InChI=1S/C23H15FN2O3S/c24-18-12-10-17(11-13-18)22(27)28-14-3-4-15-30-23-26-25-21(29-23)20-9-5-7-16-6-1-2-8-19(16)20/h1-2,5-13H,14-15H2",BZGQMGJZXODGJM-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,ML094,418.08,6.0,0.0,5.0,4.0,4.0,4.98,65.22,0.09,0.0,6.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100809,PD016036,PHENETHYLAMINE,NCCc1ccccc1,"InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2",BHHGXPLMPWCGHP-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,experimental,64-04-0,"ML093;2-Phenylethanamine;benzeneethanamine;??-aminoethylbenzene;β-Phenylethylamine, benzeneethanamine, β-aminoethylbenzene ;¦Â-Phenylethylamine;??-Phenylethylamine, benzeneethanamine, ??-aminoethylbenzene;&beta;-phenylethylamine;PHENETHYLAMINE;??Phenylethylamine, benzeneethanamine, ??aminoethylbenzene ;2-Phenylethylamine;Phenylethylamine;??-Phenylethylamine;¦Â-aminoethylbenzene",121.09,1.0,1.0,2.0,1.0,1.0,1.19,26.02,0.25,0.0,6.0,0.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
EOS100493,PD016037,Cruzain-IN-1,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,"InChI=1S/C14H10F2N6/c1-2-22-7-18-12-13(20-11(6-17)21-14(12)22)19-10-4-8(15)3-9(16)5-10/h3-5,7H,2H2,1H3,(H,19,20,21)",SZYYBVWPURUFRR-UHFFFAOYSA-N,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16,,1199523-24-4,Cruzain-IN-1;ML092;ML920,300.09,6.0,1.0,3.0,3.0,3.0,2.74,79.42,0.14,0.0,6.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102138,PD016051,ML075,CCOc1ccc(NC(=S)N2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,"InChI=1S/C27H30N2O2S/c1-2-31-25-15-13-24(14-16-25)28-26(32)29-19-17-23(18-20-29)27(30,21-9-5-3-6-10-21)22-11-7-4-8-12-22/h3-16,23,30H,2,17-20H2,1H3,(H,28,32)",PMEQBGAGFZDWQX-UHFFFAOYSA-N,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,,443292-81-7,SF 11;ML075;SF11,446.2,3.0,2.0,6.0,4.0,3.0,5.43,44.73,0.3,0.0,6.0,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102284,PD016078,ML041,CN(C)C1=C(Cl)C(=O)N(c2ccc(Cl)c(Cl)c2)C1=O,"InChI=1S/C12H9Cl3N2O2/c1-16(2)10-9(15)11(18)17(12(10)19)6-3-4-7(13)8(14)5-6/h3-5H,1-2H3",UJVSRUOVYSHYAG-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,5354-77-8,ML041,317.97,3.0,0.0,2.0,2.0,1.0,2.88,40.62,0.17,0.0,6.0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102416,PD016095,ML028,COc1ccc(OC)c(S(=O)(=O)Nc2cnc3ccccc3c2)c1,"InChI=1S/C17H16N2O4S/c1-22-14-7-8-16(23-2)17(10-14)24(20,21)19-13-9-12-5-3-4-6-15(12)18-11-13/h3-11,19H,1-2H3",JZSPHTPWUXNQGB-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,496014-13-2,"ML028;2,5-dimethoxy-N-(quinolin-3-yl)benzene-1-sulfonamide;TNAP-IN-1",344.08,5.0,1.0,5.0,3.0,3.0,3.05,77.52,0.12,0.0,6.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102197,PD016096,ML025,CC(C)(C)OC(=O)NCCc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2Cl)o1,"InChI=1S/C16H19Cl2N3O5S/c1-16(2,3)26-14(22)19-7-6-13-20-21-15(25-13)27(23,24)9-10-4-5-11(17)8-12(10)18/h4-5,8H,6-7,9H2,1-3H3,(H,19,22)",KTPSEIKHZBDCBJ-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,,,ML025,435.04,7.0,1.0,6.0,2.0,2.0,3.42,111.39,0.44,0.0,6.0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102420,PD016102,SID 7969543,CCOC(=O)C(C)Oc1cccc2c(=O)n(CC(=O)Nc3ccc4c(c3)OCCO4)ccc12,"InChI=1S/C24H24N2O7/c1-3-30-24(29)15(2)33-19-6-4-5-18-17(19)9-10-26(23(18)28)14-22(27)25-16-7-8-20-21(13-16)32-12-11-31-20/h4-10,13,15H,3,11-12,14H2,1-2H3,(H,25,27)",KWMBIIQCLUIHDI-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,,868224-64-0,SID 7969543;ML019;SID7969543,452.16,8.0,1.0,7.0,4.0,3.0,2.74,105.09,0.29,1.0,6.0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102338,PD016104,ML017,CCOC(=O)C(C)Oc1cccc2c(=O)n(CC(=O)Nc3ccc(OC)cc3)ccc12,"InChI=1S/C23H24N2O6/c1-4-30-23(28)15(2)31-20-7-5-6-19-18(20)12-13-25(22(19)27)14-21(26)24-16-8-10-17(29-3)11-9-16/h5-13,15H,4,14H2,1-3H3,(H,24,26)",CFQXBSFRUQKYQA-UHFFFAOYSA-N,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,ML017;ML018 Analog;ML019 Analog,424.16,7.0,1.0,8.0,3.0,3.0,2.98,95.86,0.26,1.0,6.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100369,PD016126,DUVOGLUSTAT,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H13NO4/c8-2-3-5(10)6(11)4(9)1-7-3/h3-11H,1-2H2/t3-,4+,5-,6-/m1/s1",LXBIFEVIBLOUGU-JGWLITMVSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,investigational,19130-96-2,"Duvoglustat ;1-Deoxynojirimycin ;1-deoxynojirimycin;DUVOGLUSTAT;Deoxynojirimycin;MIGALASTAT;moranolin;Moranoline;duvoglustat, moranolin",163.08,5.0,5.0,1.0,1.0,0.0,-2.97,92.95,1.0,4.0,6.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
EOS100076,PD016139,OMAPATRILAT,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,"InChI=1S/C19H24N2O4S2/c22-17(15(26)11-12-5-2-1-3-6-12)20-13-9-10-27-16-8-4-7-14(19(24)25)21(16)18(13)23/h1-3,5-6,13-16,26H,4,7-11H2,(H,20,22)(H,24,25)/t13-,14-,15-,16-/m0/s1",LVRLSYPNFFBYCZ-VGWMRTNUSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,approved;investigational,167305-00-2;159317-63-2,BMS-186716;OMAPATRILAT,408.12,5.0,3.0,5.0,3.0,1.0,1.94,86.71,0.53,4.0,7.0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS100288,PD016145,GTS-21,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,"InChI=1S/C19H20N2O2/c1-22-17-8-7-14(18(12-17)23-2)11-15-5-4-10-21-19(15)16-6-3-9-20-13-16/h3,6-9,11-13H,4-5,10H2,1-2H3/b15-11+",RPYWXZCFYPVCNQ-RVDMUPIBSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,investigational,148372-04-7,DMXB-ANABASEINE;GTS-21,308.15,4.0,0.0,4.0,3.0,2.0,3.77,43.71,0.26,0.0,6.0,0.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS101754,PD016163,pemetrexed,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,"InChI=1S/C20H21N5O6/c21-20-24-16-15(18(29)25-20)12(9-22-16)6-3-10-1-4-11(5-2-10)17(28)23-13(19(30)31)7-8-14(26)27/h1-2,4-5,9,13H,3,6-8H2,(H,23,28)(H,26,27)(H,30,31)(H4,21,22,24,25,29)/t13-/m0/s1",WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,approved;investigational,137281-23-3;1006872-74-7,"LY231514;LY-231514 Disodium Hydrate;Alimta;LY231514, Alimta;LY-231514;pemetrexed;Pemetrexed disodium;Pemetrexed acid",427.15,6.0,6.0,9.0,3.0,3.0,0.67,191.26,0.25,1.0,6.0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS101033,PD016173,OLCEGEPANT,NCCCC[C@H](N=C(O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)N=C(O)N1CCC(N2Cc3ccccc3N=C2O)CC1)C(=O)N1CCN(c2ccncc2)CC1,"InChI=1S/C38H47Br2N9O5/c39-29-21-25(22-30(40)34(29)50)23-33(45-37(53)48-15-10-28(11-16-48)49-24-26-5-1-2-6-31(26)44-38(49)54)35(51)43-32(7-3-4-12-41)36(52)47-19-17-46(18-20-47)27-8-13-42-14-9-27/h1-2,5-6,8-9,13-14,21-22,28,32-33,50H,3-4,7,10-12,15-20,23-24,41H2,(H,43,51)(H,44,54)(H,45,53)/t32-,33+/m0/s1",ITIXDWVDFFXNEG-JHOUSYSJSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,investigational,204697-65-4,OLCEGEPANT;BIBN 4096;BIBN4096;BIBN-4096;BIBN4096BS;BIBN 4096BS,867.21,9.0,5.0,12.0,6.0,3.0,5.47,186.94,0.45,2.0,6.0,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS100843,PD016191,PERAMIVIR,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,"InChI=1S/C15H28N4O4/c1-4-8(5-2)12(18-7(3)20)11-10(19-15(16)17)6-9(13(11)21)14(22)23/h8-13,21H,4-6H2,1-3H3,(H,18,20)(H,22,23)(H4,16,17,19)/t9-,10+,11+,12-,13+/m0/s1",XRQDFNLINLXZLB-CKIKVBCHSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,approved;investigational,229614-56-6;330600-85-6,PERAMIVIR;PERAMIVIR ANHYDROUS;RWJ-270201;BCX-1812,328.21,4.0,6.0,7.0,1.0,0.0,-0.14,148.53,0.8,5.0,5.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS101533,PD016202,TASQUINIMOD,COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C,"InChI=1S/C20H17F3N2O4/c1-24(12-9-7-11(8-10-12)20(21,22)23)18(27)16-17(26)15-13(25(2)19(16)28)5-4-6-14(15)29-3/h4-10,26H,1-3H3",ONDYALNGTUAJDX-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,investigational;withdrawn,254964-60-8,ABR-215050;TASQUINIMOD;LAQUINIMOD,406.11,5.0,1.0,3.0,3.0,3.0,3.55,71.77,0.2,0.0,6.0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EOS101803,PD016205,bicuculline,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,"InChI=1S/C20H17NO6/c1-21-5-4-10-6-14-15(25-8-24-14)7-12(10)17(21)18-11-2-3-13-19(26-9-23-13)16(11)20(22)27-18/h2-3,6-7,17-18H,4-5,8-9H2,1H3/t17-,18+/m0/s1",IYGYMKDQCDOMRE-ZWKOTPCHSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,experimental,485-49-4,(+)-Bicuculline;BICUCULLINE (+);D-Bicuculline;bicuculline,367.11,7.0,0.0,1.0,6.0,2.0,2.58,66.46,0.35,2.0,6.0,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS101988,PD016222,GELDANAMYCIN,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,"InChI=1S/C29H40N2O9/c1-15-11-19-25(34)20(14-21(32)27(19)39-7)31-28(35)16(2)9-8-10-22(37-5)26(40-29(30)36)18(4)13-17(3)24(33)23(12-15)38-6/h8-10,13-15,17,22-24,26,33H,11-12H2,1-7H3,(H2,30,36)(H,31,35)/t15-,17+,22+,23+,24-,26+/m1/s1",QTQAWLPCGQOSGP-UPLAMSTMSA-N,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,16,,,GELDANAMYCIN,560.27,9.0,3.0,4.0,2.0,0.0,2.41,163.48,0.52,6.0,19.0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100647,PD016237,AVIBACTAM,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,"InChI=1S/C7H11N3O6S/c8-6(11)5-2-1-4-3-9(5)7(12)10(4)16-17(13,14)15/h4-5H,1-3H2,(H2,8,11)(H,13,14,15)/t4-,5+/m1/s1",NDCUAPJVLWFHHB-UHNVWZDZSA-N,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35,approved,1192500-31-4,AVIBACTAM;NXL-104 (free acid);AVIBACTAM SODIUM;NXL104;Avibactam (free acid);NXL-104,265.04,5.0,2.0,3.0,2.0,0.0,-1.53,130.24,0.71,3.0,6.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
